keys,word1,word2,Tweets
"""me has""",me,has,it's pretty cool that a neighbour near me has an electric car because everytime it pulls out of the driveway it sounds like a ps2 booting up.   
"""me has""",me,has,the overthinker/achiever in me has to remind myself how young i am
"""me has""",me,has," ermmmm.... yeah!! i mean to me has more like dad joke humor, but yeah    "
"""me has""",me,has, a real man like me has no issues
"""me has""",me,has, as a lib dem member i find this response very disappointing. we need these to allow us a modicum of freedom going forward and  i want to know the person stood next to me has been vaccinated in a crowded indoor venue. please change this this errant policy asap.
"""me has""",me,has,"me  has multiple unfinished shows waiting to be watched, ones i’ve never seen the ending too before  also me  imagine if i just binge watched breaking bad again for the 10th time "
"""me has""",me,has,me   why does everyone ignore me   also me  *has dms from weeks ago they haven’t even opened yet*
"""me has""",me,has,     ay people like me has been hold their breath for their whole life
"""me has""",me,has, for me has to make a case in that pogba. know people love him but any1 can be replaced or subbed. bruno is not going anywhere either but can be rotated
"""me has""",me,has,   safari-sit-on-me has the same energy as futacumdumpster  me  
"""me has""",me,has,whoever is gonna teach me has to be patient 
"""me has""",me,has, the one closest to me has been closed and that's all i've been wanting to eat for the past week
"""me has""",me,has,"   theory  to me has a more formal meaning than sharing concepts and ideals. you might have a looser definition than me, and that's totally chill,, but i was tying my point to your original point of ancoms being well read or rad libs, and well read doesn't really have a loose def."
"""me has""",me,has, anyone who has ever used the word son towards me has to been cool but usually condescending or uncaring xd
"""me has""",me,has,me  has a shit ton of wips also me  but this fest tho-
"""me has""",me,has,"2/4  had this to share.   to me, voice has definitely been transformative. it has taught me the power of nothing about us without us or now-us! which to me has the potential to change the negative light in which civil society is seen in some contexts. "
"""me has""",me,has,"my partner is older than me, has her permit, tells me to drink water and to go to sleep early and lets me rant… noticing something …"
"""me has""",me,has,i’m listening to recordings of me n my friends from a year ago and damn all the life in me has died out what happened
"""me has""",me,has,sleep deprived me has the most entertaining thoughts
"""me has""",me,has,the best of me has yet to come.
"""me has""",me,has, nothing external to me has any power over me.  – walt whitman  bananalo tayo ralphgail
"""me has""",me,has,me  has a fear of fish also me  getting fishing ads   
"""me has""",me,has," matter of fact, yes.  there's this young man who has been acting terribly rude toward me, has ruined my tea time twice, now, and had flatulated in my face.  could you talk some sense into him, or something?  "
"""me has""",me,has,me  has a wip fic also me  starts a new wip fic
"""me has""",me,has, have permanently marked my tweets sensitive. the option of marking them by me has been disabled for me. 
"""me has""",me,has," i bet anon   the dude that blocked me  has no idea about farm life, nothing about bucking bulls. what a kook. by the way, you are fantastic guitar. "
"""me has""",me,has,"also, this is what happens when someone  aka me  has a short attention span/forgetful af. right when i remembered i had it i was literally like  "
"""me has""",me,has,"help not being a scientist, but on the other hand i am not walled in by dogmatic, specialized, fields. i don't know why it feels so wrong and i am trying to understand it  it doesn't help that everyone around me has had it too.  i'm trying to understand because once it's in there"
"""me has""",me,has, me  has no car to blast video game soundtracks in 
"""me has""",me,has,if older me has a mommy kink someone hit me with a car im actually crying what if i do end up with one no
"""me has""",me,has,me  *has an odd but not particularly special habit*  me  okay but who in hq???? 🤩  i just want to feel seen 
"""me has""",me,has,"me  *has a long while playing stardew valley,"
"""me has""",me,has,me  has no money to fuel my car also me  buys all the merch in the world
"""me has""",me,has,past me has good taste  
"""me has""",me,has, the toxicity against me has increased a lot recently. i don't understand the reason for it as i was only good to people here.  i lost interest in twitter and this account anyway. it was fun the last few months  i met few great people here. i will forever be a bayern fan. bye 
"""me has""",me,has,"god this summer for me has literally boiled down to sports, lifting and smash and i kinda really enjoyed it. cant wait for school to start though so i can get 3 concussions and talk to the boys even more"
"""me has""",me,has, no literally i fucking hatw this neighborhood the guy who lives across the street from me has a rly loud exhaust and he randomly starts his car in the middle of the night sometimes?? he doesn’t evwn go anywheresh
"""me has""",me,has,"you realize that palestinians can leave and  go to jordan?  they are living in israel bc they want to.  btw, israel is the free-est country in the me and  has democracy.  none of the others do "
"""me has""",me,has,"me  *has a long, fulfilling day with my friends* me that night  alright let's finish listening to this close reading of jane austen's persuasion"
"""me has""",me,has,i'm sitting in the train rn and someone opposite me has a bag with the label  comme des garcons  on it pls. i sometimes forget that its actually a brand name and  not only kibum's dogs name. 
"""me has""",me,has,it’s me looking in my mirror and  seeing 555 and  me going nah there turning around to see the car behind me has 555 on it
"""me has""",me,has,the bjp is an optimistic party. our strength and our democratic values are such that even a poor person from a backward section - like me - has been nominated as a prime ministerial candidate. #बूथ_बूथ_बीजेपी     
"""me has""",me,has,me  *has a black gospel playlist and a sex playlist on my phone* 
"""me has""",me,has,"anyone who, like me, has been involved in running an app store, knows how quickly developers can start and stop publishing to a store. imagine buying a car only to find your favourite apps are missing or already outdated.  this seems like a bad strategy to me. "
"""me has""",me,has," i dunno if its just me but the idea of bastion just standing over me, dick out and pointing his gun s  at me has me feelin things  so maybe somethin like that?"
"""me has""",me,has,sorry if u don't think im funny but that's not my problem my target audience  me  has already been met &lt 3
"""me has""",me,has,"1am, i’m losing all my patience, 2am, i swear i hit my stride 3am, i’m waking up the neighbors 4am, the muse in me has died"
"""me has""",me,has,"    how is he not? both of them haven’t won anything, but carr to me has kept his team the last two season to be competitive. meanwhile dak is struggling in the worst conference in the nfl. dak is a beast though."
"""me has""",me,has,me  has headache me  time for more pepsi and ritz crackers
"""me has""",me,has,me  *has to shit* the cat  pet time?? snuggle time??
"""me has""",me,has,me  has to be at the airport in 4 hours to leave for a month also me  hasn’t started packing 
"""me has""",me,has,this other side of me has been begging to get out for awhile....and i'm honestly considering letting it free 
"""me has""",me,has,vibe check to me has the feeling of  hip check  and is therefore absolutely 100% more threatening to me than anyone has ever meant it to be
"""me has""",me,has,   viewership for me has actually gone up the past 2 days. it’s not my usual 1k+ but i’m on about 500 which is a nice change of pace from the 150 views i’ve been getting the past 2 months
"""me has""",me,has,why are there only damaged people around me has anyone healed tf u guys wanna take ur whole life tryna heal??/&gt ? speed up the process mfs
"""me has""",me,has, people on this app just need to stfu and worry about themselves. i swear everyone on the internet besides me has just made every decision 100% correct in their lives. they should just bet it all on black if they are so confident!
"""me has""",me,has, there’s a super posh bar in culver city called the velvet room best moscow mule a bitch  me  has ever had
"""me has""",me,has,me  has really awful dreams *watches forensic files until i go to bed* me  why do i keep having such bad dreams
"""me has""",me,has,"i'm not entirely here, half of me has desappeared"
"""me has""",me,has,me  complains about how much i work also me  has an interview for a second job 
"""me has""",me,has," my skin is to sensitive everything recommended to me has messed me up more , i just need a dermatologist or to go spend some money clearing it up"
"""me has""",me,has, me has back to back entrance exams   
"""me has""",me,has,"okay, i haven't played xiv in ages, but  gatekeeped by skill  is sending me. has this dude played a video game? "
"""me has""",me,has,"me  has been non-stop talking about how my dog has lost weight and is acting strange since he has started going to daycare parents  oh, he’s fine. he’s just working out a lot more  me  keeps complaining, even though they will not admit it."
"""me has""",me,has,  lmao. anyone who has ever picked united against me has never won. ata nikicheza na brighton.
"""me has""",me,has, the whataburger next to me has been out for like a week???!!!!
"""me has""",me,has," me, has to google everything  *sees first result* international phonetic alphabet??  i figured it out dw "
"""me has""",me,has," very truly i say to you, whoever hears my word and believes him who sent me has eternal life and will not be judged but has crossed over from death to life. "
"""me has""",me,has, repeat after me     nothing external to me has any power over me. 
"""me has""",me,has,"‘the £100,000 of public money boris gave me has run out,’ admits jennifer arcuri - "
"""me has""",me,has,you know i'm perfectly fine with my husband telling me to stop spending money.  cause.... i stress myself out. someone other than me has to enforce discipline.
"""me has""",me,has,"i don't think i mentioned this, i thought it would be obvious but it's not.   if anyone following me has a question about english, spelling, whatever, i am happy to help. i would really like to help proofread the yuumori scans, but i'm also willing to help friends too"
"""me has""",me,has,"  i think you know what you said was stupid.   i was sexualized, so everyone that comes after me has to be sexualized too.  ...yep, that is definitely one hell of a dumb take. congrats on being  that  person."
"""me has""",me,has,  that’s why i’ve been saying latham to me has been great
"""me has""",me,has,tonya  me  has an alter ego called alexis texas. ive decided that tonight
"""me has""",me,has,no bc .. childe is so hawt . me has been staring at him w heart eyes ‍🤤
"""me has""",me,has,i’ve never bettered myself for my own sake. i’ve always worked on being a better version of me for someone else. and i’m now realizing how damaging that is bc being that better version of me has never been enough for them. tragic
"""me has""",me,has, that's awesome. i'd been thinking about how kid me would be so psyched to find out there were live action shows for powerman and iron fist and horribly disappointed that adult me has no interest in watching them.
"""me has""",me,has,drunk me has been refraining from joining debates while plastered bravo to her
"""me has""",me,has,show me has always been one of my favorite songs by big time rush 🤭 
"""me has""",me,has,"check out second chance bikes' latest update. he  me  has an amazon wishlist for parts and accessories needed to continue the operation, and a link to throw a few bucks into the kitty via zelle to buy tools and  parts that the wishlist does not cover.    "
"""me has""",me,has,"the phrase  black lives matter , to me, has always been representative of any oppressed individual regardless of race"
"""me has""",me,has,"happy birthday to the person who with his charm and values managed to be a great motivation for me, has brought me out of depression and encourages me to move on, thank you for so much love and for being who you are, i wish your happiness      "
"""me has""",me,has,the store manager who should have rung me has not so the store manager of the wrong store is going to escalate the issue.  it’s a pity i’m not getting all this amazing service from the store that actually packed and delivered my groceries.
"""me has""",me,has,me  has a literal diagnosed issue that causes me to have vertigo and puke  doctors   it’s the weed 🧍‍
